"Symbol","Synonym Symbol","Scientific Name with Author","National Common Name","Family"
"SYLAH6","SYHE2","Symphyotrichum hesperium (A. Gray) Á. Löve & D. Löve","","Asteraceae"
"SYMPH4","","Symphyotrichum Nees","aster","Asteraceae"
"SYNTR","","Syntrichopappus A. Gray","Fremont's-gold","Asteraceae"
"SYSP","","Symphyotrichum spathulatum (Lindl.) G.L. Nesom","western mountain aster","Asteraceae"
"SYSPI","","Symphyotrichum spathulatum (Lindl.) G.L. Nesom var. intermedium (A. Gray) G.L. Nesom","larger western mountain aster","Asteraceae"
"SYSPI","ASOCI","Aster occidentalis (Nutt.) Torr. & A. Gray var. intermedius A. Gray","","Asteraceae"
"SYSPS","","Symphyotrichum spathulatum (Lindl.) G.L. Nesom var. spathulatum","western mountain aster","Asteraceae"
"SYSPS","ASASF","Aster ascendens Lindl. var. fremontii Torr. & A. Gray","","Asteraceae"
"SYSPS","ASDE18","Aster delectabilis H.M. Hall","","Asteraceae"
"SYSPS","ASFR7","Aster fremontii (Torr. & A. Gray) A. Gray","","Asteraceae"
"SYSPS","ASFRP","Aster fremontii (Torr. & A. Gray) A. Gray var. parishii A. Gray","","Asteraceae"
"SYSPS","ASOC","Aster occidentalis (Nutt.) Torr. & A. Gray","","Asteraceae"
"SYSPS","ASOCD","Aster occidentalis (Nutt.) Torr. & A. Gray var. delectabilis (H.M. Hall) Ferris","","Asteraceae"
"SYSPS","ASOCF","Aster occidentalis (Nutt.) Torr. & A. Gray var. fremontii (Torr. & A. Gray) A.G. Jones","","Asteraceae"
"SYSPS","ASOCP","Aster occidentalis (Nutt.) Torr. & A. Gray var. parishii (A. Gray) Ferris","","Asteraceae"
"SYSPS","ASSP16","Aster spathulatus Lindl.","","Asteraceae"
"SYSPS","SYSPF","Symphyotrichum spathulatum (Lindl.) G.L. Nesom var. fremontii (Torr. & A. Gray) G.L. Nesom","","Asteraceae"
"SYSPS","TROC3","Tripolium occidentale Nutt.","","Asteraceae"
"TABA","","Tanacetum balsamita L.","costmary","Asteraceae"
"TABA","BAMA8","Balsamita major Desf.","","Asteraceae"
"TABA","BAMAT2","Balsamita major Desf. var. tanacetoides (Boiss.) Moldenke","","Asteraceae"
"TABA","CHBA6","Chrysanthemum balsamita (L.) Baill., non L.","","Asteraceae"
"TABA","CHBAT","Chrysanthemum balsamita (L.) Baill. var. tanacetoides Boiss.","","Asteraceae"
"TABA","PYMA2","Pyrethrum majus (Desf.) Tzvelev","","Asteraceae"
"TALY","","Taraxacum lyratum (Ledeb.) DC.","harp dandelion","Asteraceae"
"TALY","TAKA","Taraxacum kamtschaticum Dahlst.","","Asteraceae"
"TALY","TASC3","Taraxacum scopulorum (A. Gray) Rydb.","","Asteraceae"
"TALY","TASI2","Taraxacum sibiricum Dahlst.","","Asteraceae"
"TANAC","","Tanacetum L.","tansy","Asteraceae"
"TAOF","","Taraxacum officinale F.H. Wigg.","common dandelion","Asteraceae"
"TAOFC","","Taraxacum officinale F.H. Wigg. ssp. ceratophorum (Ledeb.) Schinz ex Thell.","common dandelion","Asteraceae"
"TAOFC","TAAM2","Taraxacum ambigens Fernald","","Asteraceae"
"TAOFC","TAAMF","Taraxacum ambigens Fernald var. flutius Fernald","","Asteraceae"
"TAOFC","TAAM3","Taraxacum amphiphron Böcher","","Asteraceae"
"TAOFC","TAAR4","Taraxacum arctogenum Dahlst.","","Asteraceae"
"TAOFC","TABR4","Taraxacum brachyceras Dahlst.","","Asteraceae"
"TAOFC","TACA10","Taraxacum carthamopsis A.E. Porsild","","Asteraceae"
"TAOFC","TACE","Taraxacum ceratophorum (Ledeb.) DC.","","Asteraceae"
"TAOFC","TADU","Taraxacum dumetorum Greene","","Asteraceae"
"TAOFC","TAEU","Taraxacum eurylepium Dahlst.","","Asteraceae"
"TAOFC","TAHY2","Taraxacum hyperboreum Dahlst.","","Asteraceae"
"TAOFC","TAIN3","Taraxacum integratum G.E. Haglund","","Asteraceae"
"TAOFC","TALA","Taraxacum lacerum Greene","","Asteraceae"
"TAOFC","TALA4","Taraxacum lapponicum Kihlm. ex Hand.-Maz.","","Asteraceae"
"TAOFC","TALA7","Taraxacum latispinulosum M.P. Christ.","","Asteraceae"
"TAOFC","TALA6","Taraxacum laurentianum Fernald","","Asteraceae"
"TAOFC","TALO2","Taraxacum longii Fernald","","Asteraceae"
"TAOFC","TAMA5","Taraxacum malteanum Dahlst.","","Asteraceae"
"TAOFC","TAMA6","Taraxacum maurolepium G.E. Haglund","","Asteraceae"
"TAOFC","TAMI4","Taraxacum mitratum G.E. Haglund","","Asteraceae"
"TAOFC","TAMU2","Taraxacum multesimum G.E. Haglund","","Asteraceae"
"TAOFC","TANA","Taraxacum naevosum Dahlst.","","Asteraceae"
"TAOFC","TAOV","Taraxacum ovinum Rydb.","","Asteraceae"
"TAOFC","TAPA7","Taraxacum paucisquamosum M. Peck","","Asteraceae"
"TAOFC","TAPE3","Taraxacum pellianum A.E. Porsild","","Asteraceae"
"TAOFC","TAPS","Taraxacum pseudonorvegicum Dahlst.","","Asteraceae"
"TAOFC","TAPU2","Taraxacum purpuridens Dahlst.","","Asteraceae"
"TAOFC","TATO","Taraxacum torngatense Fernald","","Asteraceae"
"TAOFC","TATR","Taraxacum trigonolobum Dahlst.","","Asteraceae"
"TAOFC","TAUM","Taraxacum umbrinum Dahlst.","","Asteraceae"
"TAOFO","","Taraxacum officinale F.H. Wigg. ssp. officinale","common dandelion","Asteraceae"
"TAOFO","LELA13","Leontodon latiloba (DC.) Britton, nom. inq.","","Asteraceae"
"TAOFO","LETA2","Leontodon taraxacum L. p.p., nom. inq.","","Asteraceae"
"TAOFO","TAAT","Taraxacum atroglaucum M.P. Christ.","","Asteraceae"
"TAOFO","TACA11","Taraxacum campylodes G.E. Haglund","","Asteraceae"
"TAOFO","TACR","Taraxacum croceum auct. non Dahlst.","","Asteraceae"
"TAOFO","TACU2","Taraxacum curvidens M.P. Christ.","","Asteraceae"
"TAOFO","TACY","Taraxacum cyclocentrum M.P. Christ.","","Asteraceae"
"TAOFO","TADA","Taraxacum dahlstedtii Lindb. f.","","Asteraceae"
"TAOFO","TADA2","Taraxacum davidssonii M.P. Christ.","","Asteraceae"
"TAOFO","TADE","Taraxacum devians Dahlst.","","Asteraceae"
"TAOFO","TADI4","Taraxacum dilutisquameum M.P. Christ.","","Asteraceae"
"TAOFO","TAFI","Taraxacum firmum Dahlst.","","Asteraceae"
"TAOFO","TAIS","Taraxacum islandiciforme Dahlst.","","Asteraceae"
"TAOFO","TAKO80","Taraxacum kok-saghyz auct. non Rodin","","Asteraceae"
"TAOFO","TALA5","Taraxacum latilobum DC., nom. inq.","","Asteraceae"
"TAOFO","TAOFV","Taraxacum officinale F.H. Wigg. ssp. vulgare (Lam.) Schinz & R. Keller, nom. inq.","","Asteraceae"
"TAOFO","TAOFP","Taraxacum officinale F.H. Wigg. var. palustre (Lyons) Blytt p.p.","","Asteraceae"
"TAOFO","TAPAV","Taraxacum palustre (Lyons) Symons var. vulgare (Lam.) Fernald, nom. inq.","","Asteraceae"
"TAOFO","TAPL","Taraxacum pleniflorum M.P. Christ.","","Asteraceae"
"TAOFO","TARE","Taraxacum retroflexum Lindb. f.","","Asteraceae"
"TAOFO","TARH","Taraxacum rhodolepis Dahlst.","","Asteraceae"
"TAOFO","TAUN","Taraxacum undulatum Lindb. f. & Marklund","","Asteraceae"
"TAOFO","TAVA2","Taraxacum vagans G.E. Haglund","","Asteraceae"
"TAOFO","TAVU2","Taraxacum vulgare Lam., nom. inq.","","Asteraceae"
"TAOFO","TAXA","Taraxacum xanthostigma Lindb. f.","","Asteraceae"
"TAPA6","","Tanacetum parthenium (L.) Sch. Bip.","feverfew","Asteraceae"
"TAPA6","CHPA33","Chrysanthemum parthenium (L.) Bernh.","","Asteraceae"
"TAPA6","MAPA18","Matricaria parthenium L.","","Asteraceae"
"TARAX","","Taraxacum F.H. Wigg.","dandelion","Asteraceae"
"TAVU","","Tanacetum vulgare L.","common tansy","Asteraceae"
"TAVU","CHVU3","Chrysanthemum vulgare (L.) Bernh.","","Asteraceae"
"TAVU","TABO4","Tanacetum boreale Fisch. ex DC.","","Asteraceae"
"TAVU","TAVUC","Tanacetum vulgare L. var. crispum DC.","","Asteraceae"
"TEAC","","Tetraneuris acaulis (Pursh) Greene","stemless four-nerve daisy","Asteraceae"
"TEACA","","Tetraneuris acaulis (Pursh) Greene var. arizonica (Greene) K.F. Parker","Arizona four-nerve daisy","Asteraceae"
"TEACA","ACACA","Actinea acaulis (Pursh) Spreng. var. arizonica (Greene) S.F. Blake","","Asteraceae"
"TEACA","HYACA2","Hymenoxys acaulis (Pursh) K.F. Parker var. arizonica (Greene) K.F. Parker","","Asteraceae"
"TEAR","","Tetradymia argyraea Munz & Roos","striped cottonthorn","Asteraceae"
"TEAX","","Tetradymia axillaris A. Nelson","longspine horsebrush","Asteraceae"
"TEAXA","","Tetradymia axillaris A. Nelson var. axillaris","longspine horsebrush","Asteraceae"
"TEAXL","","Tetradymia axillaris A. Nelson var. longispina (M.E. Jones) Strother","longspine horsebrush","Asteraceae"
"TEAXL","TESPL","Tetradymia spinosa Hook. & Arn. var. longispina M.E. Jones","","Asteraceae"
"TECA2","","Tetradymia canescens DC.","spineless horsebrush","Asteraceae"
"TECA2","TECAI","Tetradymia canescens DC. var. inermis (Rydb.) Payson","","Asteraceae"
"TEGL","","Tetradymia glabrata Torr. & A. Gray","littleleaf horsebrush","Asteraceae"
"TENU2","","Tetradymia nuttallii Torr. & A. Gray","Nuttall's horsebrush","Asteraceae"
"TESP2","","Tetradymia spinosa Hook. & Arn.","shortspine horsebrush","Asteraceae"
"TEST2","","Tetradymia stenolepis Greene","Mojave cottonthorn","Asteraceae"
"TETE4","","Tetradymia tetrameres (S.F. Blake) Strother","fourpart horsebrush","Asteraceae"
"TETE4","TECOT","Tetradymia comosa A. Gray ssp. tetrameres S.F. Blake","","Asteraceae"
"TETRA17","","Tetraneuris Greene","four-nerve daisy","Asteraceae"
"TETRA3","","Tetradymia DC.","horsebrush","Asteraceae"
"THAC","","Thymophylla acerosa (DC.) Strother","pricklyleaf dogweed","Asteraceae"
"THAC","DYAC","Dyssodia acerosa DC.","","Asteraceae"
"THELE","","Thelesperma Less.","greenthread","Asteraceae"
"THPE4","","Thymophylla pentachaeta (DC.) Small","fiveneedle pricklyleaf","Asteraceae"
"THPEB","","Thymophylla pentachaeta (DC.) Small var. belenidium (DC.) Strother","fiveneedle pricklyleaf","Asteraceae"
"THPEB","DYBE2","Dyssodia belenidium (DC.) Macloskie","","Asteraceae"
"THPEB","DYPEB","Dyssodia pentachaeta (DC.) B.L. Rob. var. belenidium (DC.) Strother","","Asteraceae"
"THPEB","DYTH2","Dyssodia thurberi (A. Gray) B.L. Rob.","","Asteraceae"
"THSU","","Thelesperma subnudum A. Gray","Navajo tea","Asteraceae"
"THSUS","","Thelesperma subnudum A. Gray var. subnudum","Navajo tea","Asteraceae"
"THYMO","","Thymophylla Lag.","pricklyleaf","Asteraceae"
"TOAL2","","Tonestus alpinus (L.C. Anderson & Goodrich) G.L. Nesom & D. Morgan","alpine serpentweed","Asteraceae"
"TOAL2","HAAL3","Haplopappus alpinus L.C. Anderson & Goodrich","","Asteraceae"
"TOEX2","","Townsendia exscapa (Richardson) Porter","stemless Townsend daisy","Asteraceae"
"TOEX2","ASEX7","Aster exscapus Richardson","","Asteraceae"
"TOEX2","TOIN2","Townsendia intermedia Rydb.","","Asteraceae"
"TOEX2","TOSE","Townsendia sericea Hook.","","Asteraceae"
"TOEX3","","Tonestus eximius (H.M. Hall) A. Nelson & J.F. Macbr.","Lake Tahoe serpentweed","Asteraceae"
"TOEX3","HAEX","Haplopappus eximius H.M. Hall","","Asteraceae"
"TOFL5","","Townsendia florifer (Hook.) A. Gray","showy Townsend daisy","Asteraceae"
"TOFL5","TOFLW2","Townsendia florifer (Hook.) A. Gray var. watsonii (A. Gray) Cronquist","","Asteraceae"
"TOFL5","TOFL2","Townsendia florifera (Hook.) A. Gray, database artifact","","Asteraceae"
"TOFL5","TOFLW","Townsendia florifera (Hook.) A. Gray var. watsonii (A. Gray) Cronquist, database artifact","","Asteraceae"
"TOGR2","","Tonestus graniticus (Tiehm & L.M. Shultz) G.L. Nesom & D. Morgan","granite serpentweed","Asteraceae"
"TOGR2","HAGR7","Haplopappus graniticus Tiehm & L.M. Shultz","","Asteraceae"
"TOIN","","Townsendia incana Nutt.","hoary Townsend daisy","Asteraceae"
"TOIN","TOAR3","Townsendia arizonica A. Gray","","Asteraceae"
"TOJO","","Townsendia jonesii (Beaman) Reveal","Jones' Townsend daisy","Asteraceae"
"TOJOJ","","Townsendia jonesii (Beaman) Reveal var. jonesii","Jones' Townsend daisy","Asteraceae"
"TOJOJ","TOMEJ","Townsendia mensana M.E. Jones var. jonesii Beaman","","Asteraceae"
"TOJOT","","Townsendia jonesii (Beaman) Reveal var. tumulosa Reveal","Jones' Townsend daisy","Asteraceae"
"TOLE","","Townsendia leptotes (A. Gray) Osterh.","common Townsend daisy","Asteraceae"
"TOLE","TOSEL","Townsendia sericea Hook. var. leptotes A. Gray","","Asteraceae"
"TOLY","","Tonestus lyallii (A. Gray) A. Nelson","Lyall's goldenweed","Asteraceae"
"TOLY","HALY","Haplopappus lyallii A. Gray","","Asteraceae"
"TONES","","Tonestus A. Nelson","serpentweed","Asteraceae"
"TOPA2","","Townsendia parryi D.C. Eaton","Parry's Townsend daisy","Asteraceae"
"TOSC","","Townsendia scapigera D.C. Eaton","tufted Townsend daisy","Asteraceae"
"TOWNS","","Townsendia Hook.","Townsend daisy","Asteraceae"
"TRAGO","","Tragopogon L.","goatsbeard","Asteraceae"
"TRDU","","Tragopogon dubius Scop.","yellow salsify","Asteraceae"
"TRDU","TRDUM","Tragopogon dubius Scop. ssp. major (Jacq.) Voll.","","Asteraceae"
"TRDU","TRMA9","Tragopogon major Jacq.","","Asteraceae"
"TRICH8","","Trichoptilium A. Gray","trichoptilium","Asteraceae"
"TRIN2","","Trichoptilium incisum (A. Gray) A. Gray","yellowdome","Asteraceae"
"TRIPL4","","Tripleurospermum Sch. Bip.","mayweed","Asteraceae"
"TRPE21","","Tripleurospermum perforatum (Mérat) M. Lainz","scentless false mayweed","Asteraceae"
"TRPE21","CHIN7","Chamomilla inodora (L.) Gilib.","","Asteraceae"
"TRPE21","MAIN12","Matricaria inodora L.","","Asteraceae"
"TRPE21","MAMAI","Matricaria maritima L. ssp. inodora (L.) Clapham","","Asteraceae"
"TRPE21","MAMAA","Matricaria maritima L. var. agrestis (Knaf) Wilmott","","Asteraceae"
"TRPE21","MAPE2","Matricaria perforata Mérat","","Asteraceae"
"TRPE21","TRIN11","Tripleurospermum inodorum (L.) Sch. Bip.","","Asteraceae"
"TRPO","","Tragopogon porrifolius L.","salsify","Asteraceae"
"TRPR","","Tragopogon pratensis L.","Jack-go-to-bed-at-noon","Asteraceae"
"TRPR","TRLA30","Tragopogon lamottei Rouy","","Asteraceae"
"TRPR","TROR11","Tragopogon orientalis L.","","Asteraceae"
"TRPR","TRPRO2","Tragopogon pratensis L. ssp. orientalis (L.) Celak.","","Asteraceae"
"VEEN","","Verbesina encelioides (Cav.) Benth. & Hook. f. ex A. Gray","golden crownbeard","Asteraceae"
"VEENE2","","Verbesina encelioides (Cav.) Benth. & Hook. f. ex A. Gray ssp. exauriculata (B.L. Rob. & Greenm.) J.R. Coleman","golden crownbeard","Asteraceae"
"VEENE2","VEENE","Verbesina encelioides (Cav.) Benth. & Hook. f. ex A. Gray var. exauriculata B.L. Rob. & Greenm.","","Asteraceae"
"VEENE2","VEEX","Verbesina exauriculata (B.L. Rob. & Greenm.) Cockerell","","Asteraceae"
"VEENE2","XIENE","Ximenesia encelioides Cav. var. exauriculata (B.L. Rob. & Greenm.) F.C. Gates","","Asteraceae"
"VEENE2","XIEX","Ximenesia exauriculata (B.L. Rob. & Greenm.) Rydb.","","Asteraceae"
"VEPO6","","Vesicarpa potentilloides (A. Gray) Rydb.","false chicken-sage","Asteraceae"
"VEPO6","ARPO14","Artemisia potentilloides A. Gray","","Asteraceae"
"VEPON","","Vesicarpa potentilloides (A. Gray) Rydb. var. nitrophilum (Cronquist) Kartesz","fivefinger chickensage","Asteraceae"
"VEPON","SPPON","Sphaeromeria potentilloides (A. Gray) A. Heller var. nitrophila (Cronquist) A.H. Holmgren, L.M. Shultz & Lowrey","","Asteraceae"
"VEPON","TAPON","Tanacetum potentilloides (A. Gray) A. Gray var. nitrophilum Cronquist","","Asteraceae"
"VEPOP","","Vesicarpa potentilloides (A. Gray) Rydb. var. potentilloides","fivefinger chickensage","Asteraceae"
"VEPOP","SPPO4","Sphaeromeria potentilloides (A. Gray) A. Heller","","Asteraceae"
"VEPOP","SPPOP","Sphaeromeria potentilloides (A. Gray) A. Heller var. potentilloides","","Asteraceae"
"VEPOP","TAPO3","Tanacetum potentilloides (A. Gray) A. Gray","","Asteraceae"
"VERBE2","","Verbesina L.","crownbeard","Asteraceae"
"VESIC2","","Vesicarpa Rydb.","vesicarpa","Asteraceae"
"VIGUI","","Viguiera Kunth","goldeneye","Asteraceae"
"VIPA14","","Viguiera parishii Greene","Parish's goldeneye","Asteraceae"
"VIPA14","VIDEP","Viguiera deltoidea A. Gray var. parishii (Greene) Vasey & Rose","","Asteraceae"
"VIRE","","Viguiera reticulata S. Watson","netvein goldeneye","Asteraceae"
"WYAM","","Wyethia amplexicaulis (Nutt.) Nutt.","mule-ears","Asteraceae"
"WYAM","ESAM","Espeletia amplexicaulis Nutt.","","Asteraceae"
"WYETH","","Wyethia Nutt.","mule-ears","Asteraceae"
"WYHE2","","Wyethia helianthoides Nutt.","sunflower mule-ears","Asteraceae"
"WYMO","","Wyethia mollis A. Gray","woolly mule-ears","Asteraceae"
"XANTH2","","Xanthium L.","cocklebur","Asteraceae"
"XASP2","","Xanthium spinosum L.","spiny cocklebur","Asteraceae"
"XASP2","ACSP5","Acanthoxanthium spinosum (L.) Fourr.","","Asteraceae"
"XASP2","XASPI","Xanthium spinosum L. var. inerme Bel","","Asteraceae"
"XAST","","Xanthium strumarium L.","rough cocklebur","Asteraceae"
"XASTC","","Xanthium strumarium L. var. canadense (Mill.) Torr. & A. Gray","Canada cocklebur","Asteraceae"
"XASTC","XAAC","Xanthium acerosum Greene","","Asteraceae"
"XASTC","XACA2","Xanthium californicum Greene","","Asteraceae"
"XASTC","XACAR","Xanthium californicum Greene var. rotundifolium Widder","","Asteraceae"
"XASTC","XACA3","Xanthium campestre Greene","","Asteraceae"
"XASTC","XACA4","Xanthium canadense Mill.","","Asteraceae"
"XASTC","XACA6","Xanthium cavanillesii Schouw","","Asteraceae"
"XASTC","XACE2","Xanthium cenchroides Millsp. & Sherff","","Asteraceae"
"XASTC","XACO","Xanthium commune Britton","","Asteraceae"
"XASTC","XAEC","Xanthium echinatum Murray","","Asteraceae"
"XASTC","XAGL2","Xanthium glanduliferum Greene","","Asteraceae"
"XASTC","XAIT","Xanthium italicum Moretti","","Asteraceae"
"XASTC","XAMA","Xanthium macounii Britton","","Asteraceae"
"XASTC","XAOL","Xanthium oligacanthum Piper","","Asteraceae"
"XASTC","XAOV","Xanthium oviforme Wallr.","","Asteraceae"
"XASTC","XAPE2","Xanthium pensylvanicum Wallr.","","Asteraceae"
"XASTC","XASA3","Xanthium saccharatum Wallr.","","Asteraceae"
"XASTC","XASP3","Xanthium speciosum Kearney","","Asteraceae"
"XASTC","XASTI","Xanthium strumarium L. ssp. italicum (Moretti) D. Löve","","Asteraceae"
"XASTC","XASTO","Xanthium strumarium L. var. oviforme (Wallr.) M. Peck","","Asteraceae"
"XASTC","XASTP","Xanthium strumarium L. var. pensylvanicum (Wallr.) M. Peck","","Asteraceae"
"XASTC","XAVA","Xanthium varians Greene","","Asteraceae"
"XYLOR","","Xylorhiza Nutt.","woodyaster","Asteraceae"
"XYTO2","","Xylorhiza tortifolia (Torr. & A. Gray) Greene","Mojave woodyaster","Asteraceae"
"XYTOI","","Xylorhiza tortifolia (Torr. & A. Gray) Greene var. imberbis (Cronquist) T.J. Watson","imberis woodyaster","Asteraceae"
"XYTOI","MATOI","Machaeranthera tortifolia (Torr. & A. Gray) Cronquist & D.D. Keck var. imberbis Cronquist","","Asteraceae"
"XYTOT","","Xylorhiza tortifolia (Torr. & A. Gray) Greene var. tortifolia","Mojave woodyaster","Asteraceae"
"XYTOT","APTO","Aplopappus tortifolius Torr. & A. Gray","","Asteraceae"
"XYTOT","ASAB3","Aster abatus S.F. Blake","","Asteraceae"
"XYTOT","ASGO3","Aster goodingii Onno","","Asteraceae"
"XYTOT","ASMO15","Aster mohavensis Coville, non Kuntze","","Asteraceae"
"XYTOT","ASTO7","Aster tortifolius (Torr. & A. Gray) A. Gray, non Michx.","","Asteraceae"
"XYTOT","MATO4","Machaeranthera tortifolia (Torr. & A. Gray) Cronquist & D.D. Keck","","Asteraceae"
"XYTOT","XYLA2","Xylorhiza lanceolata Rydb.","","Asteraceae"
"XYTOT","XYSC5","Xylorhiza scopulorum A. Nelson","","Asteraceae"
"AZMI","","Azolla microphylla Kaulf.","Mexican Mosquito Fern","Azollaceae"
"AZMI","AZME","Azolla mexicana Schltdl. & Cham. ex C. Presl","","Azollaceae"
"AZOLL","","Azolla Lam.","mosquitofern","Azollaceae"
"MAFR3","","Mahonia fremontii (Torr.) Fedde","Fremont's mahonia","Berberidaceae"
"MAFR3","BEFR","Berberis fremontii Torr.","","Berberidaceae"
"MAFR3","BEHI","Berberis higginsiae Munz","","Berberidaceae"
"MAFR3","MAHI2","Mahonia higginsiae (Munz) Ahrendt","","Berberidaceae"
"MAFR3","ODFR","Odostemon fremontii (Torr.) Rydb.","","Berberidaceae"
"MAHA4","","Mahonia haematocarpa (Wooton) Fedde","red barberry","Berberidaceae"
"MAHA4","BEHA","Berberis haematocarpa Wooton","","Berberidaceae"
"MAHON","","Mahonia Nutt.","barberry","Berberidaceae"
"MARE11","","Mahonia repens (Lindl.) G. Don","creeping barberry","Berberidaceae"
"MARE11","BEAM","Berberis amplectens (Eastw.) L.C. Wheeler","","Berberidaceae"
"MARE11","BEAQR","Berberis aquifolium Pursh var. repens (Lindl.) Scoggan","","Berberidaceae"
"MARE11","BEPU","Berberis pumila Greene","","Berberidaceae"
"MARE11","BERE","Berberis repens Lindl.","","Berberidaceae"
"MARE11","BESO","Berberis sonnei (Abrams) McMinn","","Berberidaceae"
"MARE11","MAAM5","Mahonia amplectens Eastw.","","Berberidaceae"
"MARE11","MAPU4","Mahonia pumila (Greene) Fedde","","Berberidaceae"
"MARE11","MASO5","Mahonia sonnei Abrams","","Berberidaceae"
"MARE11","ODPU","Odostemon pumilus (Greene) A. Heller","","Berberidaceae"
"MARE11","ODRE","Odostemon repens (Lindl.) Cockerell","","Berberidaceae"
"ALIN2","","Alnus incana (L.) Moench","gray alder","Betulaceae"
"ALINT","","Alnus incana (L.) Moench ssp. tenuifolia (Nutt.) Breitung","thinleaf alder","Betulaceae"
"ALINT","ALINO","Alnus incana (L.) Moench var. occidentalis (Dippel) C.L. Hitchc.","","Betulaceae"
"ALINT","ALINV","Alnus incana (L.) Moench var. virescens S. Watson","","Betulaceae"
"ALINT","ALPU5","Alnus ×purpusii Callier","","Betulaceae"
"ALINT","ALTE2","Alnus tenuifolia Nutt.","","Betulaceae"
"ALNUS","","Alnus Mill.","alder","Betulaceae"
"ALRH2","","Alnus rhombifolia Nutt.","white alder","Betulaceae"
"ALRH2","ALRHB","Alnus rhombifolia Nutt. var. bernardina Munz & I.M. Johnst.","","Betulaceae"
"BEOC2","","Betula occidentalis Hook.","water birch","Betulaceae"
"BEOC2","BEBE3","Betula beeniana A. Nelson","","Betulaceae"
"BEOC2","BEFO2","Betula fontinalis Sarg.","","Betulaceae"
"BEOC2","BEOCI","Betula occidentalis Hook. var. inopina (Jeps.) C.L. Hitchc.","","Betulaceae"
"BEOC2","BEPAO","Betula papyrifera Marshall ssp. occidentalis (Hook.) Hultén","","Betulaceae"
"BEOC2","BEPAO2","Betula papyrifera Marshall var. occidentalis (Hook.) Sarg.","","Betulaceae"
