"Symbol","Synonym Symbol","Scientific Name with Author","National Common Name","Family"
"ANPA4","ANAU2","Antennaria aureola Lunell","","Asteraceae"
"ANPA4","ANHO2","Antennaria holmii Greene","","Asteraceae"
"ANPA4","ANLA19","Antennaria latisquamea Greene","","Asteraceae"
"ANPA4","ANMI5","Antennaria minuscula B. Boivin","","Asteraceae"
"ANPA4","ANOB5","Antennaria obtusata Greene","","Asteraceae"
"ANPA4","ANPU9","Antennaria pumila Greene","","Asteraceae"
"ANPA4","ANRE4","Antennaria recurva Greene","","Asteraceae"
"ANPA4","ANRH3","Antennaria rhodanthus Suksd.","","Asteraceae"
"ANPU8","","Antennaria pulchella Greene","Sierra pussytoes","Asteraceae"
"ANPU8","ANALS","Antennaria alpina (L.) Gaertn. var. scabra (Greene) Jeps.","","Asteraceae"
"ANPU8","ANMEC","Antennaria media Greene ssp. ciliata E.E. Nelson","","Asteraceae"
"ANPU8","ANMEP","Antennaria media Greene ssp. pulchella (Greene) Chmielewski","","Asteraceae"
"ANPU8","ANSC6","Antennaria scabra Greene","","Asteraceae"
"ANRA","","Antennaria racemosa Hook.","raceme pussytoes","Asteraceae"
"ANRA","ANPE18","Antennaria petasites Greene","","Asteraceae"
"ANRA","ANPI4","Antennaria piperi Rydb.","","Asteraceae"
"ANRO2","","Antennaria rosea Greene","rosy pussytoes","Asteraceae"
"ANROC","","Antennaria rosea Greene ssp. confinis (Greene) Bayer","rosy pussytoes","Asteraceae"
"ANROC","ANAL6","Antennaria albicans Fernald","","Asteraceae"
"ANROC","ANAN9","Antennaria angustifolia Rydb.","","Asteraceae"
"ANROC","ANARH","Antennaria arida E.E. Nelson var. humilis (Rydb.) E.E. Nelson","","Asteraceae"
"ANROC","ANBR8","Antennaria breitungii A.E. Porsild","","Asteraceae"
"ANROC","ANBR14","Antennaria brevistyla Fernald, nom. inq.","","Asteraceae"
"ANROC","ANCO18","Antennaria concinna E.E. Nelson","","Asteraceae"
"ANROC","ANCO19","Antennaria confinis Greene","","Asteraceae"
"ANROC","ANDIK","Antennaria dioica (L.) Gaertn. var. kernensis Jeps.","","Asteraceae"
"ANROC","ANEL4","Antennaria elegans A.E. Porsild","","Asteraceae"
"ANROC","ANFOH","Antennaria foliacea Greene var. humilis Rydb.","","Asteraceae"
"ANROC","ANIN5","Antennaria incarnata A.E. Porsild","","Asteraceae"
"ANROC","ANLA12","Antennaria laingii A.E. Porsild","","Asteraceae"
"ANROC","ANLE9","Antennaria leontopodioides Cody","","Asteraceae"
"ANROC","ANLE8","Antennaria leuchippii Porsild","","Asteraceae"
"ANROC","ANROA2","Antennaria rosea Greene var. angustifolia (Rydb.) E.E. Nelson","","Asteraceae"
"ANROC","ANSE9","Antennaria sedoides Greene","","Asteraceae"
"ANROC","ANSO5","Antennaria sordida Greene","","Asteraceae"
"ANROC","ANST7","Antennaria straminea Fernald","","Asteraceae"
"ANROC","ANSU6","Antennaria subviscosa Fernald","","Asteraceae"
"ANROC","ANTO5","Antennaria tomentella E.E. Nelson","","Asteraceae"
"ANROR","","Antennaria rosea Greene ssp. rosea","rosy pussytoes","Asteraceae"
"ANROR","ANAC8","Antennaria acuminata Greene","","Asteraceae"
"ANROR","ANAL3","Antennaria alborosea A.E. Porsild ex Porsild","","Asteraceae"
"ANROR","ANCH6","Antennaria chlorantha Greene","","Asteraceae"
"ANROR","ANDIR2","Antennaria dioica (L.) Gaertn. var. rosea (Greene) D.C. Eaton","","Asteraceae"
"ANROR","ANFO4","Antennaria formosa Greene","","Asteraceae"
"ANROR","ANHE7","Antennaria hendersonii Piper","","Asteraceae"
"ANROR","ANIM","Antennaria imbricata E.E. Nelson","","Asteraceae"
"ANROR","ANLA11","Antennaria lanulosa Greene","","Asteraceae"
"ANROR","ANNEC4","Antennaria neodioica Greene var. chlorantha (Greene) B. Boivin","","Asteraceae"
"ANROR","ANOX","Antennaria oxyphylla Greene","","Asteraceae"
"ANROR","ANROD","Antennaria rosea Greene ssp. divaricata E.E. Nelson","","Asteraceae"
"ANROR","ANROI","Antennaria rosea Greene var. imbricata (E.E. Nelson) E.E. Nelson","","Asteraceae"
"ANROR","ANSP80","Antennaria speciosa Greene","","Asteraceae"
"ANSC14","","Anisocarpus scabridus (Eastw.) B.G. Baldw.","leafy raillardiopsis","Asteraceae"
"ANSC14","RASC","Raillardella scabrida Eastw.","","Asteraceae"
"ANSC14","RASC4","Raillardiopsis scabrida (Eastw.) Rydb.","","Asteraceae"
"ANSU3","","Antennaria suffrutescens Greene","evergreen everlasting","Asteraceae"
"ANTEN","","Antennaria Gaertn.","pussytoes","Asteraceae"
"ANTHE","","Anthemis L.","chamomile","Asteraceae"
"ANTHE4","","Antheropeas Rydb.","easterbonnets","Asteraceae"
"ANTI","","Anthemis tinctoria L.","golden chamomile","Asteraceae"
"ANTI","COTI4","Cota tinctoria (L.) J. Gay","","Asteraceae"
"ANUM","","Antennaria umbrinella Rydb.","umber pussytoes","Asteraceae"
"ANUM","ANAI","Antennaria aizoides Greene","","Asteraceae"
"ANUM","ANFL6","Antennaria flavescens Rydb.","","Asteraceae"
"ANUM","ANRE5","Antennaria reflexa E.E. Nelson","","Asteraceae"
"ANWA","","Antheropeas wallacei (A. Gray) Rydb.","woolly easterbonnets","Asteraceae"
"ANWA","ERWA7","Eriophyllum wallacei (A. Gray) A. Gray","","Asteraceae"
"ANWA","ERWAA","Eriophyllum wallacei (A. Gray) A. Gray ssp. australe (Rydb.) Wiggins","","Asteraceae"
"ANWA","ERWAC","Eriophyllum wallacei (A. Gray) A. Gray var. calvescens S.F. Blake","","Asteraceae"
"ANWA","ERWAR","Eriophyllum wallacei (A. Gray) A. Gray var. rubellum (A. Gray) A. Gray","","Asteraceae"
"ARAM2","","Arnica amplexicaulis Nutt.","clasping arnica","Asteraceae"
"ARAM2","ARAMG","Arnica amplexicaulis Nutt. ssp. genuina Maguire","","Asteraceae"
"ARAM2","ARAMP","Arnica amplexicaulis Nutt. ssp. prima (Maguire) Maguire","","Asteraceae"
"ARAM2","ARAMP2","Arnica amplexicaulis Nutt. var. piperi H. St. John & Warren","","Asteraceae"
"ARAM2","ARAMP3","Arnica amplexicaulis Nutt. var. prima (Maguire) B. Boivin","","Asteraceae"
"ARAM2","ARAM3","Arnica amplexifolia Rydb.","","Asteraceae"
"ARAM2","ARMOA","Arnica mollis Hook. var. aspera (Greene) B. Boivin","","Asteraceae"
"ARAN3","","Artemisia annua L.","sweet sagewort","Asteraceae"
"ARAR8","","Artemisia arbuscula Nutt.","little sagebrush","Asteraceae"
"ARAR9","","Artemisia arctica Less.","boreal sagebrush","Asteraceae"
"ARARA","","Artemisia arbuscula Nutt. ssp. arbuscula","little sagebrush","Asteraceae"
"ARARA","ARTRA","Artemisia tridentata Nutt. ssp. arbuscula (Nutt.) H.M. Hall & Clem.","","Asteraceae"
"ARARA","SEAR9","Seriphidium arbusculum (Nutt.) W.A. Weber","","Asteraceae"
"ARARA2","","Artemisia arctica Less. ssp. arctica","boreal sagebrush","Asteraceae"
"ARARA2","ARARS","Artemisia arctica Less. ssp. saxicola (Rydb.) Hultén","","Asteraceae"
"ARARA2","ARNOS4","Artemisia norvegica Fr. ssp. saxatilis (Besser) H.M. Hall & Clem.","","Asteraceae"
"ARARA2","ARNOP","Artemisia norvegica Fr. var. piceetorum S.L. Welsh & Goodrich","","Asteraceae"
"ARARA2","ARNOS3","Artemisia norvegica Fr. var. saxatilis (Besser) Jeps.","","Asteraceae"
"ARARL3","","Artemisia arbuscula Nutt. ssp. longicaulis Winward & McArthur","little sagebrush","Asteraceae"
"ARART","","Artemisia arbuscula Nutt. ssp. thermopola Beetle","little sagebrush","Asteraceae"
"ARBI2","","Artemisia biennis Willd.","biennial wormwood","Asteraceae"
"ARBI3","","Artemisia bigelovii A. Gray","Bigelow sage","Asteraceae"
"ARBIB","","Artemisia biennis Willd. var. biennis","biennial wormwood","Asteraceae"
"ARCA11","","Artemisia californica Less.","coastal sagebrush","Asteraceae"
"ARCA12","","Artemisia campestris L.","field sagewort","Asteraceae"
"ARCA13","","Artemisia cana Pursh","silver sagebrush","Asteraceae"
"ARCA45","","Arctotheca calendula (L.) Levyns","Capeweed","Asteraceae"
"ARCAB2","","Artemisia campestris L. ssp. borealis (Pall.) H.M. Hall & Clem.","field sagewort","Asteraceae"
"ARCAB3","","Artemisia cana Pursh ssp. bolanderi (A. Gray) G.H. Ward","silver sagebrush","Asteraceae"
"ARCAB3","ARBO5","Artemisia bolanderi A. Gray","","Asteraceae"
"ARCAB3","ARTRB","Artemisia tridentata Nutt. ssp. bolanderi (A. Gray) H.M. Hall & Clem.","","Asteraceae"
"ARCAB3","ARTRB2","Artemisia tridentata Nutt. var. bolanderi (A. Gray) McMinn","","Asteraceae"
"ARCAB3","SECAB","Seriphidium canum (Pursh) W.A. Weber ssp. bolanderi (A. Gray) W.A. Weber","","Asteraceae"
"ARCAS5","","Artemisia campestris L. ssp. borealis (Pall.) H.M. Hall & Clem. var. scouleriana (Hook.) Cronquist","field sagewort","Asteraceae"
"ARCAS5","ARCAP2","Artemisia campestris L. ssp. pacifica (Nutt.) H.M. Hall & Clem.","","Asteraceae"
"ARCAS5","ARCAP3","Artemisia campestris L. var. pacifica (Nutt.) M. Peck","","Asteraceae"
"ARCAS5","ARCAS4","Artemisia campestris L. var. strutziae S.L. Welsh","","Asteraceae"
"ARCAS5","ARCA30","Artemisia camporum Rydb.","","Asteraceae"
"ARCAS5","ARPA28","Artemisia pacifica Nutt.","","Asteraceae"
"ARCAS5","ARRI7","Artemisia ripicola Rydb.","","Asteraceae"
"ARCAS5","OLCAP","Oligosporus campestris (L.) Cass. ssp. pacificus (Nutt.) W.A. Weber","","Asteraceae"
"ARCAS5","OLPA3","Oligosporus pacificus (Nutt.) Poljakov","","Asteraceae"
"ARCE","","Arnica cernua Howell","serpentine arnica","Asteraceae"
"ARCE","ARCH6","Arnica chandleri Rydb.","","Asteraceae"
"ARCH3","","Arnica chamissonis Less.","Chamisso arnica","Asteraceae"
"ARCHA2","","Arnica chamissonis Less. ssp. foliosa (Nutt.) Maguire var. andina (Nutt.) Ediger & T.M. Barkley","Chamisso arnica","Asteraceae"
"ARCHA2","ARCHF2","Arnica chamissonis Less. var. foliosa (Nutt.) Maguire","","Asteraceae"
"ARCHA2","ARCHJ","Arnica chamissonis Less. var. jepsoniana Maguire","","Asteraceae"
"ARCHA2","ARFO2","Arnica foliosa Nutt.","","Asteraceae"
"ARCHB2","","Arnica chamissonis Less. ssp. foliosa (Nutt.) Maguire var. bernardina (Greene) Maguire","Chamisso arnica","Asteraceae"
"ARCHB2","ARBE4","Arnica bernardina Greene","","Asteraceae"
"ARCHF","","Arnica chamissonis Less. ssp. foliosa (Nutt.) Maguire","Chamisso arnica","Asteraceae"
"ARCHI4","","Arnica chamissonis Less. ssp. foliosa (Nutt.) Maguire var. incana (A. Gray) Hultén","Chamisso arnica","Asteraceae"
"ARCHI4","ARCHI5","Arnica chamissonis Less. ssp. incana (A. Gray) Maguire","","Asteraceae"
"ARCHI4","ARFOI","Arnica foliosa Nutt. var. incana A. Gray","","Asteraceae"
"ARCO9","","Arnica cordifolia Hook.","heartleaf arnica","Asteraceae"
"ARCO9","ARCOG2","Arnica cordifolia Hook. ssp. genuina Maguire","","Asteraceae"
"ARCO9","ARCOH","Arnica cordifolia Hook. var. humilis (Rydb.) Maguire","","Asteraceae"
"ARCO9","ARCOP2","Arnica cordifolia Hook. var. pumila (Rydb.) Maguire","","Asteraceae"
"ARCO9","ARCOW2","Arnica cordifolia Hook. var. whitneyi (Fernald) Maguire","","Asteraceae"
"ARCO9","ARHA5","Arnica hardinae H. St. John","","Asteraceae"
"ARCO9","ARHU7","Arnica humilis Rydb.","","Asteraceae"
"ARCO9","ARPA12","Arnica paniculata A. Nelson","","Asteraceae"
"ARCO9","ARWH","Arnica whitneyi Fernald","","Asteraceae"
"ARCTI","","Arctium L.","burdock","Asteraceae"
"ARCTO11","","Arctotheca J.C. Wendl.","Capeweed","Asteraceae"
"ARCTO4","","Arctotis L.","arctotis","Asteraceae"
"ARDE11","","Arnica dealbata (A. Gray) B.G. Baldw.","mock leopardbane","Asteraceae"
"ARDE11","WHDE","Whitneya dealbata A. Gray","","Asteraceae"
"ARDI6","","Arnica discoidea Benth.","rayless arnica","Asteraceae"
"ARDI6","ARDIA2","Arnica discoidea Benth. var. alata (Rydb.) Cronquist","","Asteraceae"
"ARDI6","ARDIE","Arnica discoidea Benth. var. eradiata (A. Gray) Cronquist","","Asteraceae"
"ARDI6","ARGR12","Arnica grayi A. Heller","","Asteraceae"
"ARDI6","ARPA25","Arnica parviflora A. Gray","","Asteraceae"
"ARDI6","ARPAA","Arnica parviflora A. Gray ssp. alata (Rydb.) Maguire","","Asteraceae"
"ARDI7","","Arnica ×diversifolia Greene (pro sp.) [amplexicaulis or mollis × cordifolia or latifolia]","rayless arnica","Asteraceae"
"ARDO3","","Artemisia douglasiana Besser","Douglas' sagewort","Asteraceae"
"ARDO3","ARCAD","Artemisia campestris L. var. douglasiana (Besser) B. Boivin","","Asteraceae"
"ARDO3","ARVUH","Artemisia vulgaris L. ssp. heterophylla (Nutt.) H.M. Hall & Clem.","","Asteraceae"
"ARDO3","ARVUD","Artemisia vulgaris L. var. douglasiana (Besser) H. St. John","","Asteraceae"
"ARDR4","","Artemisia dracunculus L.","tarragon","Asteraceae"
"ARDR4","ARDR5","Artemisia dracunculoides Pursh","","Asteraceae"
"ARDR4","ARDRD","Artemisia dracunculoides Pursh var. dracunculina (S. Watson) S.F. Blake","","Asteraceae"
"ARDR4","ARDRG","Artemisia dracunculus L. ssp. glauca (Pall. ex Willd.) H.M. Hall & Clem.","","Asteraceae"
"ARDR4","ARDRG2","Artemisia dracunculus L. var. glauca (Pall. ex Willd.) Besser","","Asteraceae"
"ARDR4","ARGL12","Artemisia glauca Pall. ex Willd.","","Asteraceae"
"ARDR4","ARGLD2","Artemisia glauca Pall. ex Willd. var. dracunculina (S. Watson) Fernald","","Asteraceae"
"ARDR4","OLDR","Oligosporus dracunculus (L.) Poljakov","","Asteraceae"
"ARDR4","OLDRD","Oligosporus dracunculus (L.) Poljakov ssp. dracunculinus (S. Watson) W.A. Weber","","Asteraceae"
"ARDR4","OLDRG","Oligosporus dracunculus (L.) Poljakov ssp. glaucus (Pall. ex Willd.) Á. Löve & D. Löve","","Asteraceae"
"ARFO7","","Argyranthemum foeniculum (Willd.) Sch. Bip.","dill daisy","Asteraceae"
"ARFO7","ARAN4","Argyranthemum anethifolium (Willd.) Webb","","Asteraceae"
"ARFO7","PYAN4","Pyrethrum anethifolium Willd.","","Asteraceae"
"ARFR11","","Argyranthemum frutescens (L.) Sch. Bip.","marguerite","Asteraceae"
"ARFR11","CHFR5","Chrysanthemum frutescens L.","","Asteraceae"
"ARFU3","","Arnica fulgens Pursh","foothill arnica","Asteraceae"
"ARGYR3","","Argyranthemum Webb","dill daisy","Asteraceae"
"ARLA3","","Arctium lappa L.","greater burdock","Asteraceae"
"ARLA3","LAMA13","Lappa major Gaertn.","","Asteraceae"
"ARLA8","","Arnica latifolia Bong.","broadleaf arnica","Asteraceae"
"ARLA8","ARLAA3","Arnica latifolia Bong. var. angustifolia Herder","","Asteraceae"
"ARLI2","","Artemisia lindleyana Besser","Columbia River wormwood","Asteraceae"
"ARLI2","ARLUL4","Artemisia ludoviciana Nutt. ssp. lindleyana (Besser) Lesica","","Asteraceae"
"ARLI2","ARPR7","Artemisia prescottiana Besser","","Asteraceae"
"ARLO6","","Arnica longifolia D.C. Eaton","spearleaf arnica","Asteraceae"
"ARLO6","ARLOG5","Arnica longifolia D.C. Eaton ssp. genuina Maguire","","Asteraceae"
"ARLO6","ARLOM2","Arnica longifolia D.C. Eaton ssp. myriadenia (Piper) Maguire","","Asteraceae"
"ARLU","","Artemisia ludoviciana Nutt.","white sagebrush","Asteraceae"
"ARLUA","","Artemisia ludoviciana Nutt. ssp. albula (Wooton) D.D. Keck","white sagebrush","Asteraceae"
"ARLUA","ARAL14","Artemisia albula Wooton","","Asteraceae"
"ARLUA","ARLUA2","Artemisia ludoviciana Nutt. var. albula (Wooton) Shinners","","Asteraceae"
"ARLUC8","","Artemisia ludoviciana Nutt. ssp. candicans (Rydb.) D.D. Keck","white sagebrush","Asteraceae"
"ARLUC8","ARCA28","Artemisia candicans Rydb.","","Asteraceae"
"ARLUC8","ARLUL","Artemisia ludoviciana Nutt. var. latiloba Nutt.","","Asteraceae"
"ARLUI2","","Artemisia ludoviciana Nutt. ssp. incompta (Nutt.) D.D. Keck","white sagebrush","Asteraceae"
"ARLUI2","ARIN6","Artemisia incompta Nutt.","","Asteraceae"
"ARLUI2","ARLUI","Artemisia ludoviciana Nutt. var. incompta (Nutt.) Cronquist","","Asteraceae"
"ARLUL2","","Artemisia ludoviciana Nutt. ssp. ludoviciana","white sagebrush","Asteraceae"
"ARLUL2","ARDI15","Artemisia diversifolia Rydb.","","Asteraceae"
"ARLUL2","ARGN","Artemisia gnaphalodes Nutt.","","Asteraceae"
"ARLUL2","ARHE6","Artemisia herriotii Rydb.","","Asteraceae"
"ARLUL2","ARLUT","Artemisia ludoviciana Nutt. ssp. typica D.D. Keck","","Asteraceae"
"ARLUL2","ARLUA3","Artemisia ludoviciana Nutt. var. americana (Besser) Fernald","","Asteraceae"
"ARLUL2","ARLUB","Artemisia ludoviciana Nutt. var. brittonii (Rydb.) Fernald","","Asteraceae"
"ARLUL2","ARLUG","Artemisia ludoviciana Nutt. var. gnaphalodes (Nutt.) Torr. & A. Gray","","Asteraceae"
"ARLUL2","ARLUL3","Artemisia ludoviciana Nutt. var. latifolia (Besser) Torr. & A. Gray","","Asteraceae"
"ARLUL2","ARLUP","Artemisia ludoviciana Nutt. var. pabularis (A. Nelson) Fernald","","Asteraceae"
"ARLUL2","ARPA23","Artemisia pabularis (A. Nelson) Rydb.","","Asteraceae"
"ARLUL2","ARPU12","Artemisia purshiana Besser","","Asteraceae"
"ARLUL2","ARVUL2","Artemisia vulgaris L. ssp. ludoviciana (Nutt.) H.M. Hall & Clem.","","Asteraceae"
"ARLUL2","ARVUL3","Artemisia vulgaris L. var. ludoviciana (Nutt.) Kuntze","","Asteraceae"
"ARLUM2","","Artemisia ludoviciana Nutt. ssp. mexicana (Willd. ex Spreng.) D.D. Keck","white sagebrush","Asteraceae"
"ARLUM2","ARLUM","Artemisia ludoviciana Nutt. var. mexicana (Willd. ex Spreng.) A. Gray","","Asteraceae"
"ARLUM2","ARME9","Artemisia mexicana Willd. ex Spreng.","","Asteraceae"
"ARLUM2","ARNE11","Artemisia neomexicana Greene ex Rydb.","","Asteraceae"
"ARLUM2","ARVUM","Artemisia vulgaris L. var. mexicana (Willd. ex Spreng.) Torr. & A. Gray","","Asteraceae"
"ARMI2","","Arctium minus Bernh.","lesser burdock","Asteraceae"
"ARMI2","LAMI7","Lappa minor Hill","","Asteraceae"
"ARMI4","","Artemisia michauxiana Besser","Michaux's wormwood","Asteraceae"
"ARMI4","ARVUM2","Artemisia vulgaris L. ssp. michauxiana (Besser) H. St. John","","Asteraceae"
"ARMO4","","Arnica mollis Hook.","hairy arnica","Asteraceae"
"ARMO4","ARMOS","Arnica mollis Hook. var. silvatica (Greene) Maguire","","Asteraceae"
"ARNE3","","Arnica nevadensis A. Gray","Nevada arnica","Asteraceae"
"ARNE3","ARTO4","Arnica tomentella Greene","","Asteraceae"
"ARNE6","","Artemisia nesiotica P.H. Raven","island sagebrush","Asteraceae"
"ARNE6","ARCAI","Artemisia californica Less. var. insularis (Rydb.) Munz","","Asteraceae"
"ARNIC","","Arnica L.","arnica","Asteraceae"
"ARNO4","","Artemisia nova A. Nelson","black sagebrush","Asteraceae"
"ARNO4","ARARN2","Artemisia arbuscula Nutt. ssp. nova (A. Nelson) G.H. Ward","","Asteraceae"
"ARNO4","ARARN","Artemisia arbuscula Nutt. var. nova (A. Nelson) Cronquist","","Asteraceae"
"ARNO4","ARNOD","Artemisia nova A. Nelson var. duchesnicola S.L. Welsh & Goodrich","","Asteraceae"
"ARNO4","ARTRN","Artemisia tridentata Nutt. ssp. nova (A. Nelson) H.M. Hall & Clem.","","Asteraceae"
"ARNO4","SENO","Seriphidium novum (A. Nelson) W.A. Weber","","Asteraceae"
"ARPA13","","Arnica parryi A. Gray","Parry's arnica","Asteraceae"
"ARPA15","","Artemisia palmeri A. Gray","San Diego sagewort","Asteraceae"
"ARPAP3","","Arnica parryi A. Gray ssp. parryi","Parry's arnica","Asteraceae"
"ARPAP3","ARPAG","Arnica parryi A. Gray ssp. genuina Maguire","","Asteraceae"
"ARPAS2","","Arnica parryi A. Gray ssp. sonnei (Greene) Maguire","Sonne's arnica","Asteraceae"
"ARPAS2","ARPAS","Arnica parryi A. Gray var. sonnei (Greene) Cronquist","","Asteraceae"
"ARPAS2","ARSO4","Arnica sonnei Greene","","Asteraceae"
"ARPY3","","Artemisia pycnocephala (Less.) DC.","beach wormwood","Asteraceae"
"ARRO4","","Artemisia rothrockii A. Gray","timberline sagebrush","Asteraceae"
"ARRO4","ARTRR3","Artemisia tridentata Nutt. ssp. rothrockii (A. Gray) H.M. Hall & Clem.","","Asteraceae"
"ARRO4","ARTRR5","Artemisia tridentata Nutt. var. rothrockii (A. Gray) McMinn","","Asteraceae"
"ARRO4","SERO4","Seriphidium rothrockii (A. Gray) W.A. Weber","","Asteraceae"
"ARRY","","Arnica rydbergii Greene","Rydberg's arnica","Asteraceae"
"ARRY","ARCA25","Arnica cascadensis H. St. John","","Asteraceae"
"ARSO2","","Arnica sororia Greene","twin arnica","Asteraceae"
"ARSO2","ARFUS","Arnica fulgens Pursh var. sororia (Greene) G.W. Douglas & G. Ruyle-Douglas","","Asteraceae"
"ARSP4","","Arnica spathulata Greene","Klamath arnica","Asteraceae"
"ARSP4","ARCU4","Arnica cusickii Rydb.","","Asteraceae"
"ARSP4","ARSPE2","Arnica spathulata Greene ssp. eastwoodiae (Rydb.) Maguire","","Asteraceae"
"ARSP4","ARSPE","Arnica spathulata Greene var. eastwoodiae (Rydb.) Ediger & T.M. Barkley","","Asteraceae"
"ARST2","","Arctotis stoechadifolia P.J. Bergius","African daisy","Asteraceae"
"ARST2","ARGR10","Arctotis grandis Thunb.","","Asteraceae"
"ARST2","ARSTG","Arctotis stoechadifolia P.J. Bergius var. grandis (Thunb.) Less.","","Asteraceae"
"ARSU4","","Artemisia suksdorfii Piper","coastal wormwood","Asteraceae"
"ARTEM","","Artemisia L.","sagebrush","Asteraceae"
"ARTR2","","Artemisia tridentata Nutt.","big sagebrush","Asteraceae"
"ARTRP2","","Artemisia tridentata Nutt. ssp. parishii (A. Gray) H.M. Hall & Clem.","big sagebrush","Asteraceae"
"ARTRP2","ARTRP3","Artemisia tridentata Nutt. var. parishii (A. Gray) Jeps.","","Asteraceae"
"ARTRP2","SETRP","Seriphidium tridentatum (Nutt.) W.A. Weber ssp. parishii (A. Gray) W.A. Weber","","Asteraceae"
"ARTRS2","","Artemisia tridentata Nutt. ssp. spiciformis (Osterh.) Kartesz & Gandhi","big sagebrush","Asteraceae"
"ARTRS2","ARSP8","Artemisia spiciformis Osterh.","","Asteraceae"
"ARTRS2","ARTRS3","Artemisia tridentata Nutt. var. spiciformis (Osterh.) Dorn","","Asteraceae"
"ARTRT","","Artemisia tridentata Nutt. ssp. tridentata","basin big sagebrush","Asteraceae"
"ARTRT","ARAN20","Artemisia angusta Rydb.","","Asteraceae"
"ARTRT","ARTRA2","Artemisia tridentata Nutt. var. angustifolia A. Gray","","Asteraceae"
"ARTRT","SETR4","Seriphidium tridentatum (Nutt.) W.A. Weber","","Asteraceae"
"ARTRV","","Artemisia tridentata Nutt. ssp. vaseyana (Rydb.) Beetle","mountain big sagebrush","Asteraceae"
"ARTRV","ARTRP4","Artemisia tridentata Nutt. var. pauciflora Winward & Goodrich","","Asteraceae"
"ARTRV","ARTRV2","Artemisia tridentata Nutt. var. vaseyana (Rydb.) B. Boivin","","Asteraceae"
